"Date","Adjusted RVT","Volatility","Total Issuance","1 Day Active Supply","Miner Supply","Hash Rate","Miner Revenue per Hash","Miner Revenue per Hash per Second","Miner Revenue per Hash per Second (Native Units)","Addresses Count"
"2020-10-07","37.17685624","0.33704617878301846","10067164.709484253","336767.42797509","19468734915.814426","144856280.72214702","9e-7","0.077475293261","0.000007262949","31787910"
"2020-10-15","43.83392505","0.32457224942342394","10855561.044345416","344600.08457169","20991377897.91655","144856280.72214702","9.4e-7","0.081036235825","0.000007045048","31985658"
"2021-10-23","48.694575789637","0.6925325550431517","55507887.38241525","348367.33763032","110138812979.58849","144754153.0109189","0.000004493378","0.388227855819","0.000006338405","38384475"
"2020-12-01","19.29221775","0.7138321311683541","17879577.400116894","518087.57476829","34277473559.177746","144750713.6586849","0.000001651112","0.142656080206","0.000007579781","32966852"
"2021-01-20","22.32388933","0.8792220595295174","31298016.76133111","444489.19875499","63531421671.349556","144440445.15970212","0.000002778995","0.240105130129","0.000006760577","33912515"
"2021-01-22","23.48699409","0.9986919945141283","29069296.510739308","379104.04003084","58994324189.376854","144440445.15970212","0.000002631885","0.227394869401","0.000006893587","34023223"
"2021-05-22","37.251139183851","1.0736774344428999","27291479.353813536","405274.32237636","67393626606.59208","144427848.35671586","0.00000248517","0.21471869091","0.000005704017","38302626"
"2021-05-29","44.414197390045","1.1456975188922662","25144318.31610168","289473.0014579","62122920422.41791","144427848.35671586","0.000002141162","0.184996400997","0.000005334103","38128115"
"2021-10-11","19.979377673344","0.7506581977767718","52276382.64205137","277019.40880893","103030816261.74272","144377740.59360176","0.000004284756","0.370202905642","0.000006462003","38248233"
"2020-09-26","73.96858242","0.55661769479666","10070653.518958218","324634.80117324","19587462474.31458","144020516.64769718","8.5e-7","0.073079188336","0.000006803108","31529749"
"2021-01-24","53.033147336577","1.0168237914623453","27987740.602348767","198206.15141363","57631600651.80947","143884925.71895775","0.000002403049","0.207623445586","0.00000644471","33882577"
"2021-02-22","18.98505224","1.0088656800189275","44847727.462738186","371792.45260857","96305752507.57251","143628376.07300296","0.000004192301","0.362214806092","0.00000671363","35765110"
"2021-09-05","83.162909454223","0.5867816338492222","53041334.952929616","161258.96381614","92963325062.80237","143606279.01455522","0.000004319046","0.373165531612","0.000007211256","38528081"
"2021-12-30","25.887381535474","0.6119762190836848","35032456.859075435","444909.67932949","84800343105.15642","143583516.198115","0.00000289222","0.249887800939","0.000005305196","39865718"
"2021-09-28","17.490157344147","0.7022911232674076","39162596.96062537","346214.18553228","74109269399.99837","143545436.00505593","0.000003202994","0.276738670169","0.000006713082","38459521"
"2020-10-20","34.32907176","0.3297796899082074","10736511.52565754","439555.50590794","21745636012.875996","143146506.83878234","9.4e-7","0.081526079673","0.000006834014","32270610"
"2021-04-29","22.518481316347","0.6221949710166376","40844899.41027616","411286.0811582","95844958136.83302","143016531.6526599","0.000003922623","0.338914588051","0.000006326919","38798352"
"2020-10-12","44.29251878","0.34292839733324126","10754448.949669424","264209.93864129","21071309448.807507","142937654.4874166","9.4e-7","0.081306325275","0.000007040483","31875435"
"2020-10-14","40.36266219","0.32743318314415637","10632181.931078687","384756.39189218","20832712747.04899","142937654.4874166","9.3e-7","0.080368622448","0.000007039315","31957123"
"2020-12-23","17.29845123","0.7359568220613504","22433248.242993858","574729.26372904","42530603845.608925","142927263.4125759","0.000002086026","0.180232669189","0.000007732895","33305892"
"2020-12-07","31.87799194","0.6432234202964291","17983290.7807934","269185.52207055","34954636929.02288","142846099.0052812","0.000001565055","0.13522075027","0.000007049291","32939087"
"2020-09-18","39.30833162","0.5217570284848658","11261366.370324366","322300.4637082","19913478855.588608","142275247.6080699","9.8e-7","0.084549230827","0.000007742524","31446058"
"2020-08-28","40.53086282","0.4501164279348623","11744030.839086961","328195.36336145","21002867942.087093","142268448.5731322","0.00000105","0.090882650744","0.000007883724","31222957"
"2021-09-18","49.241556169924","0.6309868238594804","46697638.22533421","237957.93720987","86643910885.54372","141890473.9129272","0.000003854617","0.333038921543","0.000006908946","38416290"
"2021-10-03","26.527990775687","0.7983160037047133","45189958.98535209","274421.47646514","86676323396.14835","141656680.12499952","0.000003732391","0.32247855031","0.000006690062","38434657"
"2021-02-28","43.73715430722","1.02458893708677","37138061.284464456","333785.66636968","80965206899.61522","141468550.69351333","0.00000334521","0.289026112023","0.000006371903","36061641"
"2021-01-30","31.754025138419","1.0571465424114468","29197429.530976016","428217.00694667","61275901638.338715","140779494.68088102","0.000002790693","0.241115914724","0.000007019403","34152093"
"2021-08-15","91.728504048974","0.6518377900804982","53547096.68275126","186125.92188714","84623743899.79279","140740165.7062498","0.000004440668","0.383673687815","0.000008150373","38292172"
"2021-03-11","21.849487270802","0.8104933032158863","47723985.32196083","382388.5001077","103306672655.5468","140738357.0301135","0.000004458713","0.38523283542","0.000006659483","36567367"
"2020-08-14","33.59655472","0.5394891566728881","12289538.612920104","347249.44690064","21436213032.00525","140694130.54957497","0.00000111","0.096134140793","0.000008164669","30908096"
"2021-10-31","34.37266312725","0.6718182287066655","53369892.74208243","239076.99136174","110508171436.56439","140567236.29171762","0.000004442299","0.383814638346","0.000006247698","38518176"
"2020-12-29","18.21999313","0.6971716922450527","25869643.282524835","645610.64277945","48991904576.64445","140537799.38571763","0.000002365575","0.204385691564","0.00000750557","33224032"
"2021-03-01","20.996463592689","1.0224816515160655","40327988.2763004","307901.60587429","88582240858.01955","140388638.7813056","0.000003833981","0.331255987586","0.000006673913","36114982"
"2020-12-20","35.257138815568","0.7080258916310448","22205069.64154659","325132.88287669","42925399505.399445","140142965.92487437","0.000001977017","0.170814267827","0.000007259872","33340471"
"2021-09-24","29.097402031382","0.7736107243498966","39593059.6234731","335567.75234932","76944323647.22044","139767924.24494308","0.00000333395","0.288053277759","0.000006729697","38414230"
"2020-09-13","83.31887277","0.5245872697855678","10451555.160030663","201348.34495881","18813784026.216015","139688424.92428684","9.1e-7","0.078481361687","0.000007602924","31295876"
"2021-01-02","14.86929563","0.7253495060172577","30221405.248356223","569321.02499092","57333541442.648445","139613208.60028526","0.000002722993","0.235266572959","0.000007346873","33151935"
"2021-05-20","20.998210728065","1.0280871019548785","28559581.50330215","695567.73111248","73061373090.26228","139447577.35278136","0.000002817329","0.2434172105","0.000005966196","38197558"
"2021-10-07","18.2317855322","0.8490794553080213","47415794.52919861","514646.83446585","96747899171.65985","139433297.74445093","0.000004054173","0.350280550963","0.000006510167","38403240"
"2021-10-15","15.661628903731","0.7557189674216364","54149361.53143815","435545.96994304","110497201206.57869","139433297.74445093","0.000004600428","0.397477001652","0.000006468712","38316535"
"2020-09-21","46.13652323","0.537871447880153","9475188.090836821","301356.4251013","19057820241.1137","139219832.7594406","8.4e-7","0.072738798072","0.000006957069","31473435"
"2021-06-07","23.70083561286","1.0813431459920262","28033829.568669286","272939.69621927","60466719982.80797","139156351.95842645","0.000002431032","0.210041164707","0.000006228072","37757818"
"2020-07-24","46.23087423","0.22434731044937437","9607776.356604327","313405.89092107","17353734873.276257","138825759.0649611","9e-7","0.077708383948","0.000008138622","30859765"
"2021-12-16","28.861260426083","0.698919315695473","34258118.42117001","427461.36051023","85790465728.14156","138316737.3584049","0.000002907779","0.251232109809","0.000005270957","39596732"
"2021-03-04","25.425581166793","1.043463410874488","38778236.38012856","347205.0621228","86540356127.48308","138228813.401816","0.000003700675","0.319738304986","0.000006596242","36413778"
"2021-06-12","71.869482151302","1.116013692828059","29427066.307407945","261841.73462682","63910300582.27621","138110064.26620263","0.000002569225","0.221981068592","0.000006223331","37830399"
"2021-01-01","23.969566212925","0.6312705969993752","27360771.038658638","507988.46801314","52598862513.643524","137764026.73355144","0.000002418771","0.208981846951","0.000007112897","33161858"
"2021-02-11","21.71480524426","1.1280409440668344","38613602.9902798","461697.45405433","85518662845.23499","137450738.2222654","0.000004002349","0.345802955325","0.000007220348","35040381"
"2020-12-27","25.327203887095","0.6864344190239522","24448542.352405004","438303.23435644","48208335848.024666","137344635.42361856","0.000002260074","0.195270416069","0.000007387972","33251257"
"2020-11-17","27.09323316","0.5745976128079002","17350628.51476841","427191.66889113","32209770812.484676","137334451.1504863","0.00000159852","0.13811210523","0.000007810812","32697001"
"2020-10-10","52.68070991","0.34447110603346454","10101926.018506376","348745.20399362","20630153165.99746","137181775.7832253","9.2e-7","0.079829052138","0.000007062734","31836787"
"2021-02-23","16.271890358449","1.0864817797500168","38544888.17158459","515611.56335854","86694069721.79433","137148899.93453413","0.000004005656","0.346088665087","0.00000712696","35900726"
"2020-12-04","29.10942549","0.7299558607597104","16859670.381899472","430913.92150901","34133387066.766464","137132255.04506996","0.000001591836","0.137534627228","0.00000734185","33064584"
"2020-12-05","52.12839278","0.6686422120293255","17203169.817825828","371423.60547268","34827690660.36841","137132255.04506996","0.000001567401","0.135423468726","0.000007084806","32964852"
"2020-12-08","28.42626022","0.6360144218917052","16506880.323927525","357545.143216","33429017811.094227","137132255.04506996","0.000001505532","0.130077924551","0.000007092202","32985933"
"2021-06-04","53.041122179088","1.0873087817978009","30199080.848297402","338517.60489313","66110458616.20093","137063775.06732357","0.00000268041","0.231587421826","0.000006278741","37737084"
"2021-06-05","58.766537509969","1.0905740285077505","28991583.175003257","223815.87297778","63476128667.861855","137063775.06732357","0.000002534794","0.219006179627","0.000006184944","37761462"
"2021-05-21","27.43350334","1.0796128274923804","25557352.632214356","572906.27769391","66550931157.159096","136957441.8508141","0.000002574006","0.222394110058","0.000005982464","38313040"
"2021-01-08","12.82977322","0.6939792955379693","37717249.22115721","719864.54233907","72956712275.86516","136839436.2439882","0.000003658789","0.316119351196","0.000007752697","33600746"
"2021-08-29","53.088675582678","0.641310662616448","47724639.25897132","161943.85001781","88003451883.39377","136601094.11880136","0.000004080788","0.352580082904","0.000007203105","38469631"
"2021-06-13","64.937060958148","1.1358191090590595","32113471.02891584","176756.09455732","69753844049.72978","136447345.89779422","0.000002799211","0.241851808595","0.00000621321","37742369"
"2020-09-23","33.15879863","0.5364572403628781","9082053.367249385","371141.26824231","18653018419.163494","136339422.42648664","8.5e-7","0.073857426628","0.000007217362","31600368"
"2020-03-01","98.86579374","0.497224079541826","18898674.74030174","224276.1977459","15217794175.894932","136264979.78404152","0.00000162","0.139598101485","0.000016342987","29367529"
"2021-01-17","34.42213511","0.8797302574853125","29983137.181779996","223713.28970013","64505276617.42268","136245242.43354535","0.000002744712","0.237143140071","0.000006574537","33762264"
"2020-09-10","45.72577543","0.5317471111431351","10205447.846088497","297888.48187444","18835274793.586815","136239328.01257607","9.6e-7","0.083298744712","0.000008060157","31271063"
"2020-07-26","61.44321446","0.2379765631476566","9809732.722309323","237229.54605097","18064000309.61482","136238943.6786575","9e-7","0.077559943816","0.000007807597","30695012"
"2020-10-09","35.3580151","0.33521270965478994","9828267.015802886","389341.82565568","20216254333.1323","136222462.66586015","9.4e-7","0.081104141564","0.000007323766","31828049"
"2020-10-22","21.58919884","0.36723696562896163","11129108.811406318","653627.95077777","23698696604.248253","136187996.0896749","0.00000113","0.097638717406","0.000007512116","32411767"
"2020-05-10","61.97772276","0.7834491460824367","18519445.74809322","404482.4279799","15796254411.427876","136097634.81462088","0.00000162","0.14005875156","0.000016070937","30220814"
"2021-09-25","40.388427802043","0.7276106257182714","38461739.24167155","283305.3277561","76824377366.51587","135990412.4848302","0.000003303891","0.285456164015","0.000006679639","38490649"
"2020-11-29","42.5320984","0.6559058029300564","17053937.700394504","224791.91058593","33132928326.668823","135787629.27682322","0.000001515109","0.130905378518","0.000007196214","32776682"
"2020-11-16","32.673494950562","0.5517104858944647","16743053.93980129","291110.72479896","30488111856.026695","135735925.23468184","0.000001548344","0.133776951598","0.000007989997","32664288"
"2021-09-04","68.9070157871","0.5909448809748092","48359590.76478303","243475.38285828","89679870869.82452","135725446.6372987","0.000004174573","0.360683091918","0.000007225283","38512336"
"2020-08-03","35.51170481","0.5110050642428754","11376546.876544422","380271.03430653","20438279549.287525","135674486.51053798","0.0000011","0.094629228662","0.000008421896","30793523"
"2020-09-20","77.98127944","0.5173063550753755","9692581.063594421","251618.56755344","19913617725.41682","135654384.57842135","8.6e-7","0.074171237624","0.00000679148","31438817"
"2020-11-25","25.696462104998","0.5768417822368613","18162506.409501024","401755.22379845","34140870104.78011","135584967.55994713","0.000001707037","0.147488037468","0.000007866703","32923914"
"2021-09-11","24.900725198215","0.6770595745834694","41716197.27141142","270109.43968576","81026817218.57608","135482517.1796192","0.000003602099","0.311221329274","0.00000690091","38544891"
"2021-10-14","17.564374877538","0.7626590745832166","49135081.608186014","401078.03566024","103199244591.24594","135477742.8955304","0.000004277461","0.369572635627","0.000006440339","38241189"
"2020-09-29","39.12309623","0.5465562046192792","9553757.043570269","375770.10397282","19773214343.80623","135379285.64883533","8.9e-7","0.077229521748","0.000007123744","31702343"
"2020-11-27","24.31088355","0.6593242841611853","16460292.904882379","448065.11565047","31139606520.727776","134710225.69469845","0.000001538313","0.132910245089","0.0000077718","32866223"
"2020-11-28","48.41370633","0.6555896454746828","17079925.663232025","343066.41825799","32321037301.547707","134710225.69469845","0.000001552293","0.134118102006","0.000007557918","32774596"
"2020-12-14","31.128512472991","0.6594209156839597","17478618.36493643","390552.91148662","35169790386.82376","134574370.80097473","0.000001602554","0.138460681427","0.000007179057","33145135"
"2021-09-12","21.129445416386","0.6686344837807808","42428437.69431732","164454.10085874","82982084437.43422","134567094.03588477","0.000003683624","0.318265072724","0.000006891746","38578125"
"2021-09-17","31.768656567677","0.6261926378404081","43377673.35643816","306810.82254352","84859021507.5736","134567094.03588477","0.000003791846","0.327615531179","0.000006938979","38417526"
"2020-09-15","39.38903106","0.540180567462021","10509896.499332296","349963.14470089","19654546546.61042","134514779.55672064","9.8e-7","0.08437667196","0.000007827599","31415753"
"2020-09-01","35.28796386","0.38410420386258043","11521476.174059775","388344.41812603","21808970613.301834","134413135.46173215","0.00000112","0.096748315105","0.00000808232","31298881"
"2021-01-09","21.65908486","0.6838516951442106","35072030.29113091","585894.9001257","72184722339.96562","134307072.19635198","0.000003398734","0.293650624227","0.000007273858","33665705"
"2020-10-05","48.65743183","0.3309252331778795","9426056.149642037","318154.58704141","19661511023.401226","134303836.4311297","9.1e-7","0.07820947028","0.000007260013","31681989"
"2020-10-11","69.03609198","0.34153854911735004","9955979.712405037","209625.08074613","20759802453.87353","134303836.4311297","9.1e-7","0.078512065919","0.000006900181","31853510"
"2021-09-07","35.520373217383","0.580372290578037","44804520.57648851","308529.02619252","84164439786.01947","134093473.52179763","0.00000394347","0.340715767648","0.000007271799","38480576"
"2020-06-06","104.81061563","0.7058780096685756","11844121.409753064","282863.99305585","17537699247.313118","133797229.46448","0.00000105","0.090779376264","0.000009389024","30085422"
"2021-06-14","33.370725559588","1.1654915921730744","34134409.11094574","300634.04967978","72488143421.89557","133766696.21889953","0.000003091888","0.267139148221","0.000006603268","37791696"
"2020-09-08","47.73525217","0.5470571693777116","9792740.592329035","316768.62947578","18425241744.61468","133652505.32879294","9.2e-7","0.079470992745","0.000007861693","31217711"
"2020-09-16","38.60798879","0.5340099441566077","10625560.529500246","343933.01952926","19998783142.20433","133652505.32879294","9.9e-7","0.085761210709","0.000007818992","31441489"
"2020-12-25","39.30823603","0.7267188648127666","22202247.88983051","430035.5482385","45039726417.689125","133646272.28188917","0.00000211134","0.182419783107","0.000007394648","33255912"
"2021-04-26","22.11830934","0.6246869624439771","38434636.85959233","346282.18279612","96490858974.21875","133638399.34274958","0.00000412154","0.356101047981","0.000006601389","38757622"
"2020-11-12","24.54112423","0.535811134582113","16289814.897720635","391223.41114974","29651367541.551453","133524008.14280823","0.000001560724","0.13484658598","0.000008277969","32651832"
"2020-05-03","76.28994999","0.7071840426527233","18683270.84063706","327953.93586775","16127275289.41402","133275896.91009754","0.00000167","0.144032730766","0.000016189282","30164012"
"2021-08-17","72.804050367681","0.6592775543780661","48067654.058115095","252444.7882705","80383697213.26299","133007188.95670392","0.000004243698","0.366655548834","0.000008199999","38242079"
"2020-12-16","24.15267311","0.6645027198396065","19100081.284788165","475162.33621265","38974734353.839905","132718173.76280425","0.000001820529","0.157293721421","0.000007360244","33254989"
"2020-12-22","14.848851983566","0.7234517420171256","21232719.336897284","501362.94056885","43354629004.25901","132718173.76280425","0.000002128067","0.183864978861","0.000007739438","33262930"
"2020-11-04","25.55568751","0.35850717753536293","14040841.019277832","595616.13337035","25768623073.370205","132689483.09191571","0.000001478409","0.127734561964","0.0000090405","32911421"
"2021-10-12","19.251117108447","0.7618720432030238","47064301.80507379","345115.14972111","101059567776.71062","132511077.47083984","0.000004204696","0.36328572688","0.000006464598","38277841"
"2020-12-09","27.344028661088","0.655575078770715","16136767.788741965","432506.00486027","33857456682.139175","132370718.71629885","0.000001529794","0.132174229076","0.000007115822","33058251"
"2020-08-12","38.01969831","0.5490965265809253","11358471.614817733","356861.31525914","21072499393.303883","132269332.31307347","0.00000112","0.096715844758","0.000008355211","30809520"
"2020-08-23","89.4907047","0.5719386901525905","11446879.099645719","173554.86316029","21247118134.85873","132269332.31307347","0.00000106","0.091737605208","0.000007863936","30996446"
"2021-10-01","18.074361033092","0.7838098235766535","42068365.110059924","414751.01017862","86435492827.6103","132212900.72471735","0.000003751353","0.324116884859","0.000006741462","38476602"
"2021-01-21","24.618981638693","0.9501341261246081","25012254.266368378","403133.19383117","55484535999.85651","132147640.82461096","0.000002519611","0.217694404516","0.000007017205","33940636"
"2021-06-09","26.569210748911","1.153555769379456","29431228.755113956","367161.25059049","66953132478.3902","131832333.59289403","0.000002701442","0.233404596229","0.000006245275","37809660"
"2020-09-24","39.13910439","0.5530969112149342","9195305.319932055","499424.53769157","19579059411.855305","131538738.53823009","8.9e-7","0.076571101383","0.000007130161","31668024"
"2021-10-16","30.83639702159","0.7869629296291775","50649777.544910826","372902.8484207","109575228978.8048","131522188.04660991","0.000004539989","0.392255056905","0.00000643758","38356939"
"2021-08-21","59.349408938953","0.6203089355037571","52137131.03082996","229184.03256697","88226825689.15797","131460594.72034329","0.000004637867","0.400711719","0.000008166084","38320995"
"2020-08-15","54.27028293","0.5376993550951706","11570237.60227647","335262.82403499","21604272501.983147","131426852.48942332","0.00000109","0.093979937034","0.000007919495","30887226"
"2020-12-11","33.88699559","0.6603996102429607","15578268.02218005","410251.71724039","32927077307.934658","131418411.08485878","0.000001485221","0.128323128476","0.000007104686","33107145"
"2021-09-26","13.696989212465","0.715563706930586","37470311.81660026","276418.30754489","77527969039.55984","131268523.46464118","0.000003335692","0.288203759517","0.00000668201","38505941"
"2020-11-26","23.326999657709","0.7066100817966444","16044109.566956459","421870.45807155","31151681935.900448","131211259.21341324","0.000001571314","0.135761559427","0.000007932909","32904774"
"2021-08-25","38.628922998436","0.6392676158391388","49002316.6049094","318057.09234503","88101795502.966","131199199.26766805","0.000004378378","0.378291819068","0.000007719876","38288241"
"2020-08-31","36.79332909","0.4320852271716252","10948451.462704593","321031.33082224","21276824048.62582","130921885.18999885","0.00000107","0.092079392832","0.000007884625","31201355"
"2020-09-06","76.9099583","0.543552720444308","9612468.654387094","241538.79753414","18682633004.328156","130921885.18999885","9.1e-7","0.078784180078","0.000007683788","31305880"
"2020-08-06","37.10843249","0.5173830570088338","11475076.380420802","466782.18775158","21414093861.653637","130649505.52866612","0.00000122","0.105108369131","0.000008930717","30874755"
"2020-08-09","68.66243327","0.5208144642625083","11388504.432006098","296449.78333693","21253329902.735844","130649505.52866612","0.00000108","0.09293662298","0.00000795655","30757341"
"2020-08-21","47.96365423","0.5653675711700131","11164552.106991485","327880.94718816","20983462266.743885","130584372.66577318","0.00000113","0.09769994023","0.00000847744","31075564"
"2020-10-02","35.01405777","0.523442316963772","8984589.82612218","401081.35391765","19283689378.559578","130578601.76057877","9.1e-7","0.078626434417","0.000007438567","31817521"
"2021-09-02","29.845931301576","0.6140929444915083","45975427.21830804","354755.38474126","88730173106.97131","130471557.96548334","0.00000416714","0.360040855926","0.000007292766","38507596"
"2020-10-23","37.53897709","0.353547588189805","10605620.564386655","643769.30941806","23619683748.419823","130223558.30472566","0.0000011","0.095392624836","0.000007364275","32479842"
"2021-09-08","45.856879109416","0.6853913656892666","40991828.46093004","328800.36376997","82969311637.03036","129989982.27183737","0.00000371031","0.320570802321","0.000006940568","38527434"
"2021-09-15","21.78446886236","0.6357396338161967","42748380.5637639","341188.40976678","86564690525.61674","129989982.27183737","0.000003879459","0.335185289163","0.000006958789","38467524"
"2020-12-15","26.72840826","0.6579816154143675","17003514.906049088","398303.19100075","35435660466.13635","129933875.82961448","0.000001636191","0.141366884772","0.000007274733","33190088"
"2021-06-15","24.936674","1.1728384748665226","32958495.889354177","340719.29324281","72128484113.59117","129803238.23607774","0.000003075573","0.26572952037","0.000006601213","37811420"
"2020-08-11","36.8965763","0.5346270985313546","10965419.935111757","377684.86241901","20736620674.45657","129741892.84212302","0.00000113","0.097816988721","0.000008585978","30821221"
"2021-09-03","37.7862260256","0.6029447093591113","46120994.10126534","312718.11793925","89563901643.92766","129595910.48398069","0.000004199051","0.362797975027","0.000007276255","38454085"
"2021-10-06","13.084944095539","0.8117434112682635","45374961.58663971","450360.19133192","99654929456.01268","129544410.62214965","0.000004148151","0.358400276973","0.000006467008","38414817"
"2020-12-06","57.39431073","0.6692086340369917","16452866.625277616","182777.8032757","35271278424.975044","129513796.43145503","0.000001550383","0.133953099677","0.000006920383","32916806"
"2020-10-21","26.43885454","0.36128325474300266","10439398.626936013","484747.28819335","23423978253.306103","129229485.34056745","0.00000107","0.092649157439","0.000007210898","32305831"
"2021-02-16","24.23588988","1.0603452838755996","37162414.384963065","393867.17830484","87774205222.30684","128926662.25397788","0.0000038667","0.334082903836","0.000006798541","35238143"
"2021-06-17","32.803341550991","1.1682134007072351","30890147.628159706","280323.88362375","68125907360.669945","128812374.45379467","0.00000288296","0.249087786064","0.000006551727","37845514"
"2020-06-26","47.07873561","0.5301332804355877","9388423.716364698","396030.01019488","16627900198.534693","128684878.8554474","8.7e-7","0.075364465519","0.000008228067","30250495"
"2020-07-02","47.74935362","0.34543370208678015","9321746.968961135","313394.97184095","16512313450.85853","128680584.45946935","8.8e-7","0.076389058633","0.000008399583","30298628"
"2020-07-09","51.11731831","0.36602115410437513","9462289.906203972","297722.10841217","16770742631.309183","128680584.45946935","9e-7","0.077397748084","0.00000838409","30313630"
"2020-08-24","49.84288518","0.5708451715096774","10962123.75004584","241484.96234365","21439877888.327324","128593100.89647324","0.00000107","0.092522076846","0.000007859899","31069336"
"2020-11-23","30.34666237","0.5593239336345568","16880430.566806693","306858.07162733","33475304298.952335","128587033.61766668","0.000001616748","0.139687015861","0.000007602735","32726004"
"2020-03-04","58.07451709","0.5202087338538964","18278921.48192577","449062.19148855","15599868738.379087","128566393.35556455","0.00000166","0.143786391582","0.000016420777","29392674"
"2020-09-09","45.500236","0.5469099595576044","9520272.499740671","321557.40953621","18628562193.502518","128478859.9612268","9.4e-7","0.081502437363","0.000007972371","31296151"
"2020-09-19","60.20201301","0.5227141896049573","10312457.20389648","328809.26734912","20192186695.76577","128478859.9612268","9.7e-7","0.084227004606","0.000007605985","31462617"
"2020-07-31","34.18914681","0.4380804294568391","10842151.207135122","362336.23079956","20622537071.864155","128137015.03773022","0.00000115","0.099769115094","0.000008799381","30912504"
"2020-07-27","27.66513363","0.3916053175047053","10287060.88186075","374974.68372473","20089283209.178062","128082098.07778554","0.00000105","0.091044924217","0.000008241964","30718989"
"2020-08-16","59.97327297","0.5386290311166854","11304660.61591468","244131.32888476","21667225305.430035","128056933.19482274","0.00000109","0.094047915525","0.000007903423","30848504"
"2020-07-03","56.74443068","0.3390473537945031","9236691.147171611","301875.14060534","16465824019.621794","127895946.74935065","8.8e-7","0.076004041042","0.000008382776","30296437"
"2020-07-05","109.40209336","0.334124456953947","9249856.780928006","149896.44143948","16490754974.362408","127895946.74935065","8.6e-7","0.074101788913","0.000008161337","30272409"
"2021-08-26","47.817207776922","0.6466394309648169","43061189.80610027","326677.54229453","84838672023.84557","127844614.26004224","0.000003947097","0.341029172902","0.000007226673","38353488"
"2021-08-27","29.997534094271","0.6238289943487509","44756733.97508039","285166.83819508","88167385779.81734","127844614.26004224","0.000004106353","0.354788858703","0.000007233433","38400046"
"2020-11-06","23.41755022","0.46926345304716377","14935642.4257397","532004.14824694","28444780261.848595","127682332.7865603","0.000001677974","0.144976948846","0.000009282105","32953124"
"2020-08-29","63.35948414","0.45259817047229517","10485320.642321784","327370.83700549","20938426436.036682","127430634.91826549","0.00000102","0.088088456965","0.000007666024","31140691"
"2020-08-07","30.76167797","0.523632342195895","11019020.60557861","484284.0493203","21106892387.622482","127299518.20741823","0.00000115","0.098979997769","0.000008533517","30865147"
"2020-12-26","31.29098617","0.6664985252921022","22671845.81507887","285936.73836842","48333285637.95948","127149578.49040844","0.000002235624","0.193157930709","0.000007295016","33267325"
"2020-07-01","48.79310376","0.41222540043913025","9356856.35754529","348687.95836212","16776024949.680927","127111309.03923196","9e-7","0.078119569866","0.000008453273","30283375"
"2021-08-14","64.529636364208","0.6651837056082056","48302310.20048213","239494.75431464","84697123880.89479","126820808.67061575","0.000004455296","0.384937615247","0.000008168575","38344201"
"2021-08-22","104.718824448763","0.6273348518358101","50597398.997647546","153508.90253082","88761482448.66646","126820808.67061575","0.000004670845","0.403561006467","0.000008175322","38308938"
"2021-09-22","22.225279767468","0.687575552406333","36496216.95382089","287850.26153342","78335438463.67746","126546634.44445217","0.000003393282","0.293179541059","0.000006727762","38390941"
"2020-05-05","55.69830783","0.7039982911220836","17747112.208730273","400656.78166858","16290882347.64509","126330903.87563805","0.00000169","0.145585811727","0.000016201621","30185398"
"2020-07-07","53.93445062","0.3488752914138979","9309984.724691339","305557.13256285","16804793234.06738","126326671.32911325","8.9e-7","0.076731045615","0.000008293313","30312546"
"2020-07-10","52.80972696","0.36114951599755923","9343253.646776006","271299.6085868","16863070233.688286","126326671.32911325","9e-7","0.077517644566","0.000008348498","30305651"
"2020-06-11","40.58680775","0.6505429279899957","10727052.914521845","351715.4751445","16834657166.585747","126288201.28024888","0.00000102","0.087780481074","0.000009461702","30023560"
"2020-12-21","21.39354629","0.7249853765888082","19496805.59201053","395735.24154471","41858212669.19643","126221478.78335665","0.000002086489","0.180272654473","0.000007859326","33237572"
"2021-08-31","28.291579045773","0.629374554098739","42497319.90824082","332402.57791799","84885058959.46417","126093318.03610377","0.000003963295","0.342428709607","0.000007251889","38458761"
"2020-12-12","42.45876998","0.6528073889764234","15520959.10905903","364063.14713091","34299372424.243645","125704567.12464757","0.000001513706","0.130784166842","0.000006951693","33115890"
"2020-05-11","39.54513964","0.7592088102811694","15303881.700224658","433268.64955874","15568780149.253792","125690168.62291455","0.00000148","0.128056952032","0.00001490481","30188531"
"2020-09-02","33.01395093","0.4151573353530784","10273068.84029805","377561.34013789","20795325128.39438","125685009.78239882","0.00000108","0.093510246676","0.000008192218","31369322"
"2020-03-05","46.09086326","0.5354471531241816","18465079.69809687","457709.21406248","16143572360.126556","125486958.78417374","0.00000172","0.148916652394","0.000016431972","29423615"
"2021-09-09","43.964003496909","0.6684897731535431","39771763.44737175","323265.03785365","83441954797.90935","125412870.50778997","0.000003729425","0.322222318732","0.000006937154","38583990"
"2020-05-04","49.25158635","0.704592840843569","17541859.751388073","379414.11894475","16100785249.47019","125342807.80830598","0.00000167","0.144673777246","0.000016288507","30208305"
"2020-11-15","52.94767982","0.5400228928613257","14987582.803678406","210001.17777539","29109468820.90081","125178757.6338828","0.000001448342","0.125136784446","0.000007827529","32669006"
"2020-04-13","67.5124021","0.9686248885113462","14670892.702208502","381746.03416677","12230643797.856548","125086031.2228148","0.00000137","0.118185791595","0.000017219275","30013420"
